time,year,month,day,hour,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,power_44008
2018-02-27 09:00:00,2018.0,2.0,27.0,9.0,1.4,5.26,4.88,331.0,1023.5,6.5,6.3,4.677187199999999
2018-02-27 12:00:00,2018.0,2.0,27.0,12.0,1.43,5.26,4.97,348.0,1025.2,6.0,6.4,4.9697818169999985
2018-02-27 13:00:00,2018.0,2.0,27.0,13.0,1.32,4.76,4.84,317.0,1025.9,5.9,6.4,4.123842624
2018-02-27 14:00:00,2018.0,2.0,27.0,14.0,1.26,4.55,4.79,326.0,1026.5,5.8,6.4,3.718651356
2018-02-27 15:00:00,2018.0,2.0,27.0,15.0,1.15,4.76,4.68,346.0,1026.8,5.6,6.4,3.0265676999999993
2018-02-27 16:00:00,2018.0,2.0,27.0,16.0,1.08,4.35,4.61,5.0,1026.4,5.2,6.4,2.629403856
2018-02-27 17:00:00,2018.0,2.0,27.0,17.0,1.11,11.43,5.03,63.0,1026.1,5.2,6.4,3.0305594070000006
2018-02-27 18:00:00,2018.0,2.0,27.0,18.0,1.26,5.56,5.27,28.0,1025.4,5.5,6.4,4.091292828
2018-02-27 19:00:00,2018.0,2.0,27.0,19.0,1.42,7.14,5.76,40.0,1025.2,5.5,6.4,5.679472896
2018-02-27 22:00:00,2018.0,2.0,27.0,22.0,1.1,7.69,5.59,31.0,1025.1,5.2,6.4,3.3075471000000003
2018-02-27 23:00:00,2018.0,2.0,27.0,23.0,1.03,9.09,5.66,73.0,1025.0,5.5,6.4,2.936295366
2018-02-28 00:00:00,2018.0,2.0,28.0,0.0,1.08,10.0,5.54,75.0,1025.1,5.7,6.4,3.159847584
2018-02-28 02:00:00,2018.0,2.0,28.0,2.0,0.95,11.43,5.17,124.0,1024.7,6.0,6.4,2.2816373249999997
2018-02-28 03:00:00,2018.0,2.0,28.0,3.0,0.87,9.09,4.99,91.0,1024.4,6.2,6.4,1.846919259
2018-02-28 04:00:00,2018.0,2.0,28.0,4.0,1.0,12.9,5.19,37.0,1023.8,6.4,6.4,2.53791
2018-02-28 06:00:00,2018.0,2.0,28.0,6.0,0.96,13.79,5.28,73.0,1023.2,6.6,6.3,2.3794974719999997
2018-02-28 07:00:00,2018.0,2.0,28.0,7.0,1.0,9.09,5.65,82.0,1023.0,6.7,6.3,2.7628500000000003
2018-02-28 08:00:00,2018.0,2.0,28.0,8.0,0.96,10.0,5.5,96.0,1022.7,6.8,6.3,2.4786431999999996
2018-02-28 09:00:00,2018.0,2.0,28.0,9.0,0.85,12.9,5.17,98.0,1022.5,6.8,6.3,1.8265739249999997
2018-02-28 10:00:00,2018.0,2.0,28.0,10.0,0.93,12.12,5.37,93.0,1022.2,7.1,6.3,2.2711668570000003
2018-02-28 14:00:00,2018.0,2.0,28.0,14.0,0.95,16.0,5.11,133.0,1021.1,7.7,6.5,2.255157975
2018-02-28 15:00:00,2018.0,2.0,28.0,15.0,1.0,16.0,5.14,141.0,1021.2,7.5,6.5,2.51346
2018-02-28 16:00:00,2018.0,2.0,28.0,16.0,1.08,17.39,5.33,89.0,1020.1,7.6,6.6,3.040069968
2018-02-28 17:00:00,2018.0,2.0,28.0,17.0,1.09,16.0,5.73,63.0,1019.2,7.9,6.5,3.329020557
2018-02-28 18:00:00,2018.0,2.0,28.0,18.0,1.16,14.81,6.56,69.0,1018.3,8.1,6.6,4.316469504
2018-02-28 19:00:00,2018.0,2.0,28.0,19.0,1.19,16.0,6.64,44.0,1017.4,7.8,6.6,4.598020055999999
2018-02-28 21:00:00,2018.0,2.0,28.0,21.0,1.42,16.0,7.53,80.0,1016.8,8.0,6.6,7.4247275880000005
2018-02-28 22:00:00,2018.0,2.0,28.0,22.0,1.46,14.81,7.61,84.0,1016.3,7.9,6.4,7.932301763999998
2018-02-28 23:00:00,2018.0,2.0,28.0,23.0,1.38,14.81,6.67,94.0,1015.9,7.8,6.4,6.211448171999999
2018-03-01 00:00:00,2018.0,3.0,1.0,0.0,1.52,16.0,6.77,89.0,1015.1,7.9,6.5,7.648648511999999
2018-03-01 01:00:00,2018.0,3.0,1.0,1.0,1.58,14.81,7.06,79.0,1014.7,8.0,6.5,8.618421576000001
2018-03-01 02:00:00,2018.0,3.0,1.0,2.0,1.34,14.81,6.13,82.0,1014.2,8.3,6.5,5.382436692000001
2018-03-01 03:00:00,2018.0,3.0,1.0,3.0,1.55,16.0,6.88,68.0,1013.5,8.7,6.6,8.0827788
2018-03-01 04:00:00,2018.0,3.0,1.0,4.0,1.41,17.39,6.58,61.0,1013.4,8.6,6.6,6.3969503219999995
2018-03-01 05:00:00,2018.0,3.0,1.0,5.0,1.61,14.81,6.99,75.0,1013.0,8.5,6.5,8.860082931
2018-03-01 06:00:00,2018.0,3.0,1.0,6.0,1.52,16.0,7.22,90.0,1012.9,8.3,6.4,8.157052032
2018-03-01 07:00:00,2018.0,3.0,1.0,7.0,1.23,12.9,6.32,66.0,1012.0,8.3,6.4,4.675587192
2018-03-01 08:00:00,2018.0,3.0,1.0,8.0,1.43,13.79,6.79,72.0,1012.1,8.0,6.4,6.789701918999999
2018-03-01 09:00:00,2018.0,3.0,1.0,9.0,1.47,13.79,6.62,69.0,1011.6,8.0,6.4,6.9952222619999995
2018-03-01 10:00:00,2018.0,3.0,1.0,10.0,1.65,14.81,6.71,81.0,1011.7,8.0,6.4,8.933039775
2018-03-01 11:00:00,2018.0,3.0,1.0,11.0,1.53,6.67,6.17,209.0,1011.7,8.0,6.4,7.062799617
2018-03-01 12:00:00,2018.0,3.0,1.0,12.0,1.62,13.79,6.63,74.0,1011.9,8.3,6.4,8.508488508000001
2018-03-01 13:00:00,2018.0,3.0,1.0,13.0,1.47,13.79,6.18,82.0,1012.1,8.2,6.5,6.530283017999999
2018-03-01 14:00:00,2018.0,3.0,1.0,14.0,1.57,6.25,6.41,225.0,1011.3,8.2,6.6,7.726204401
2018-03-01 15:00:00,2018.0,3.0,1.0,15.0,1.68,13.79,6.79,69.0,1011.5,8.3,6.8,9.371242943999999
2018-03-01 16:00:00,2018.0,3.0,1.0,16.0,1.57,6.67,6.9,188.0,1011.5,8.2,7.0,8.316819090000001
2018-03-01 18:00:00,2018.0,3.0,1.0,18.0,1.53,6.67,6.94,204.0,1010.3,8.1,6.9,7.944218694
2018-03-01 19:00:00,2018.0,3.0,1.0,19.0,1.4,6.67,6.92,212.0,1010.1,8.0,6.9,6.632404799999999
2018-03-01 20:00:00,2018.0,3.0,1.0,20.0,1.38,12.12,7.13,45.0,1009.8,7.5,6.8,6.6398239079999986
2018-03-01 21:00:00,2018.0,3.0,1.0,21.0,1.41,12.9,6.76,75.0,1009.1,7.3,6.6,6.571942883999999
2018-03-01 23:00:00,2018.0,3.0,1.0,23.0,1.31,12.9,6.65,77.0,1007.3,7.0,6.5,5.580499785000001
2018-03-02 00:00:00,2018.0,3.0,2.0,0.0,1.29,12.9,6.35,88.0,1006.5,7.2,6.5,5.1672801150000005
2018-03-02 05:00:00,2018.0,3.0,2.0,5.0,1.22,13.79,5.59,87.0,998.9,8.9,6.6,4.068556284
2018-03-02 06:00:00,2018.0,3.0,2.0,6.0,1.39,12.9,5.38,33.0,996.7,8.8,6.5,5.083007321999999
2018-03-02 08:00:00,2018.0,3.0,2.0,8.0,1.65,12.9,5.14,55.0,990.8,9.4,6.5,6.842894849999999
2018-03-02 09:00:00,2018.0,3.0,2.0,9.0,2.0,4.35,4.94,68.0,989.3,9.6,6.6,9.662640000000001
2018-03-02 10:00:00,2018.0,3.0,2.0,10.0,2.11,4.55,5.17,83.0,987.1,9.1,6.6,11.255487573
2018-03-02 11:00:00,2018.0,3.0,2.0,11.0,2.52,5.56,5.58,103.0,984.9,8.9,6.5,17.327828448
2018-03-02 15:00:00,2018.0,3.0,2.0,15.0,3.51,8.33,6.9,120.0,979.2,9.3,6.7,41.56924941
2018-03-02 17:00:00,2018.0,3.0,2.0,17.0,3.65,9.09,7.08,108.0,979.2,8.8,6.7,46.124093699999996
2018-03-02 18:00:00,2018.0,3.0,2.0,18.0,3.49,8.33,6.88,81.0,979.1,8.4,6.7,40.97775403200001
2018-03-02 21:00:00,2018.0,3.0,2.0,21.0,4.83,9.09,7.71,83.0,977.3,7.0,6.6,87.954385491
2018-03-02 23:00:00,2018.0,3.0,2.0,23.0,6.02,10.0,8.66,97.0,979.2,7.2,6.5,153.46867149599996
2018-03-03 00:00:00,2018.0,3.0,3.0,0.0,5.84,11.43,8.83,66.0,982.6,8.2,6.5,147.26354707199997
2018-03-03 01:00:00,2018.0,3.0,3.0,1.0,6.2,11.43,8.63,84.0,984.1,6.7,6.5,162.21949080000002
2018-03-03 02:00:00,2018.0,3.0,3.0,2.0,6.48,12.9,8.86,79.0,985.4,6.6,6.5,181.925087616
2018-03-03 04:00:00,2018.0,3.0,3.0,4.0,5.84,12.12,8.45,57.0,987.0,6.1,6.4,140.92604447999994
2018-03-03 05:00:00,2018.0,3.0,3.0,5.0,7.5,11.43,8.97,35.0,988.1,5.0,6.4,246.7310625
2018-03-03 06:00:00,2018.0,3.0,3.0,6.0,7.19,13.79,8.71,42.0,988.8,4.7,6.5,220.18351215900006
2018-03-03 07:00:00,2018.0,3.0,3.0,7.0,7.35,10.81,8.6,41.0,989.2,4.6,6.5,227.18622149999996
2018-03-03 09:00:00,2018.0,3.0,3.0,9.0,7.53,12.9,8.97,58.0,990.8,5.6,6.5,248.708858697
2018-03-03 10:00:00,2018.0,3.0,3.0,10.0,7.61,12.9,8.96,69.0,991.9,6.3,6.5,253.73839142400004
2018-03-03 11:00:00,2018.0,3.0,3.0,11.0,7.23,12.12,8.77,67.0,993.8,6.3,6.5,224.17389983700002
2018-03-03 12:00:00,2018.0,3.0,3.0,12.0,6.95,12.9,8.84,68.0,995.2,5.7,6.5,208.8001149
2018-03-03 13:00:00,2018.0,3.0,3.0,13.0,8.41,12.9,9.78,73.0,996.5,5.7,6.4,338.251480002
2018-03-03 14:00:00,2018.0,3.0,3.0,14.0,7.44,12.9,9.04,55.0,998.0,5.7,6.4,244.693910016
2018-03-03 16:00:00,2018.0,3.0,3.0,16.0,7.36,13.79,9.47,55.0,1000.3,5.3,6.4,250.85020876800004
2018-03-03 17:00:00,2018.0,3.0,3.0,17.0,7.15,12.9,9.15,43.0,1001.2,5.2,6.4,228.73995787500002
2018-03-03 18:00:00,2018.0,3.0,3.0,18.0,7.14,14.81,8.94,51.0,1002.0,5.6,6.4,222.86547813599998
2018-03-03 19:00:00,2018.0,3.0,3.0,19.0,6.66,12.12,8.41,56.0,1002.4,5.3,6.4,182.411961444
2018-03-03 20:00:00,2018.0,3.0,3.0,20.0,7.16,14.81,8.96,52.0,1003.0,6.0,6.5,224.61715046400002
2018-03-03 21:00:00,2018.0,3.0,3.0,21.0,5.91,11.43,8.13,63.0,1004.3,6.2,6.5,138.85910651700001
2018-03-03 22:00:00,2018.0,3.0,3.0,22.0,6.59,13.79,8.72,59.0,1005.5,6.2,6.5,185.180892648
2018-03-03 23:00:00,2018.0,3.0,3.0,23.0,6.68,13.79,8.76,70.0,1006.0,6.4,6.5,191.146297536
2018-03-04 00:00:00,2018.0,3.0,4.0,0.0,6.93,12.9,9.07,56.0,1006.4,6.5,6.5,213.00147722699995
2018-03-04 02:00:00,2018.0,3.0,4.0,2.0,7.46,12.12,9.37,54.0,1006.6,6.3,6.5,254.99173558799998
2018-03-04 03:00:00,2018.0,3.0,4.0,3.0,6.41,16.0,8.96,68.0,1006.7,6.2,6.5,180.02504486400005
2018-03-04 04:00:00,2018.0,3.0,4.0,4.0,7.38,16.0,9.54,80.0,1007.2,6.1,6.5,254.07969386399995
2018-03-04 05:00:00,2018.0,3.0,4.0,5.0,6.95,16.0,9.29,73.0,1007.3,6.0,6.5,219.429080025
2018-03-04 06:00:00,2018.0,3.0,4.0,6.0,7.23,11.43,9.09,27.0,1007.3,5.8,6.5,232.35356322900003
2018-03-04 07:00:00,2018.0,3.0,4.0,7.0,7.44,13.79,9.47,49.0,1007.5,5.6,6.5,256.33311148800004
2018-03-04 08:00:00,2018.0,3.0,4.0,8.0,6.66,14.81,8.92,60.0,1007.6,5.4,6.5,193.47380452800002
2018-03-04 09:00:00,2018.0,3.0,4.0,9.0,6.05,13.79,8.52,49.0,1008.1,5.2,6.6,152.4962637
2018-03-04 10:00:00,2018.0,3.0,4.0,10.0,5.92,14.81,8.23,81.0,1008.5,5.1,6.6,141.043185408
2018-03-04 11:00:00,2018.0,3.0,4.0,11.0,5.84,10.81,8.27,59.0,1009.2,5.0,6.5,137.92406956799996
2018-03-04 12:00:00,2018.0,3.0,4.0,12.0,5.7,13.79,8.44,64.0,1009.4,5.2,6.5,134.09142839999998
2018-03-04 13:00:00,2018.0,3.0,4.0,13.0,5.68,13.79,8.59,70.0,1009.6,5.1,6.5,135.518533824
2018-03-04 14:00:00,2018.0,3.0,4.0,14.0,5.91,13.79,8.61,75.0,1009.9,4.7,6.5,147.057430149
2018-03-04 16:00:00,2018.0,3.0,4.0,16.0,5.67,16.0,8.53,67.0,1009.9,4.6,6.4,134.09852721299998
2018-03-04 17:00:00,2018.0,3.0,4.0,17.0,6.19,14.81,9.07,89.0,1009.5,4.7,6.4,169.94071620300002
2018-03-04 18:00:00,2018.0,3.0,4.0,18.0,6.13,14.81,8.98,87.0,1009.6,4.8,6.4,165.008434818
2018-03-04 20:00:00,2018.0,3.0,4.0,20.0,5.77,16.0,8.73,66.0,1009.9,4.3,6.5,142.126391313
2018-03-04 21:00:00,2018.0,3.0,4.0,21.0,5.47,16.0,8.46,87.0,1010.2,4.4,6.5,123.780968046
2018-03-04 22:00:00,2018.0,3.0,4.0,22.0,5.54,13.79,8.8,72.0,1010.4,3.6,6.5,132.07209312
2018-03-04 23:00:00,2018.0,3.0,4.0,23.0,5.53,13.79,8.78,82.0,1010.2,4.2,6.4,131.296647678
2018-03-05 00:00:00,2018.0,3.0,5.0,0.0,4.84,14.81,8.51,79.0,1010.2,4.4,6.4,97.483057584
2018-03-05 01:00:00,2018.0,3.0,5.0,1.0,4.45,13.79,8.61,87.0,1009.9,4.3,6.4,83.374267725
2018-03-05 02:00:00,2018.0,3.0,5.0,2.0,4.45,16.0,8.66,72.0,1009.4,4.7,6.4,83.85843885000001
2018-03-05 03:00:00,2018.0,3.0,5.0,3.0,4.23,16.0,8.4,85.0,1008.5,4.5,6.4,73.49687604000002
2018-03-05 04:00:00,2018.0,3.0,5.0,4.0,4.7,14.81,8.83,83.0,1007.7,4.6,6.4,95.38174830000001
2018-03-05 06:00:00,2018.0,3.0,5.0,6.0,4.63,16.0,8.36,59.0,1006.2,4.3,6.4,87.63490467599998
2018-03-05 07:00:00,2018.0,3.0,5.0,7.0,4.57,16.0,8.25,85.0,1005.5,3.9,6.4,84.25490782500002
2018-03-05 08:00:00,2018.0,3.0,5.0,8.0,4.99,12.12,8.22,69.0,1004.7,4.0,6.4,100.08794395800001
2018-03-05 09:00:00,2018.0,3.0,5.0,9.0,4.66,11.43,7.84,54.0,1004.4,3.9,6.4,83.25239865600001
2018-03-05 10:00:00,2018.0,3.0,5.0,10.0,5.27,16.0,8.3,52.0,1004.1,4.3,6.4,112.72186923
2018-03-05 11:00:00,2018.0,3.0,5.0,11.0,5.12,14.81,7.93,57.0,1004.0,4.6,6.4,101.653413888
2018-03-05 12:00:00,2018.0,3.0,5.0,12.0,5.62,8.33,8.05,50.0,1003.5,5.0,6.4,124.33041138000002
2018-03-05 13:00:00,2018.0,3.0,5.0,13.0,5.53,14.81,8.29,63.0,1003.7,5.3,6.4,123.969158229
2018-03-05 14:00:00,2018.0,3.0,5.0,14.0,5.97,9.09,8.41,52.0,1004.0,5.2,6.4,146.57284484099998
2018-03-05 15:00:00,2018.0,3.0,5.0,15.0,6.49,10.0,8.72,49.0,1004.5,5.0,6.4,179.603476008
2018-03-05 16:00:00,2018.0,3.0,5.0,16.0,6.09,10.0,8.63,47.0,1005.0,5.1,6.5,156.51437816700002
2018-03-05 17:00:00,2018.0,3.0,5.0,17.0,5.77,10.0,8.43,55.0,1005.3,4.8,6.5,137.24232288299999
2018-03-05 18:00:00,2018.0,3.0,5.0,18.0,5.85,12.12,8.36,85.0,1006.0,4.7,6.5,139.90294889999996
2018-03-05 19:00:00,2018.0,3.0,5.0,19.0,5.36,9.09,8.06,23.0,1006.5,4.6,6.5,113.23312166400002
2018-03-05 20:00:00,2018.0,3.0,5.0,20.0,6.29,10.0,8.56,43.0,1007.1,4.7,6.4,165.60899234400003
2018-03-05 21:00:00,2018.0,3.0,5.0,21.0,6.17,10.81,8.36,38.0,1007.6,5.0,6.4,155.627185956
2018-03-05 22:00:00,2018.0,3.0,5.0,22.0,7.08,10.81,8.76,33.0,1007.9,5.2,6.4,214.72345209600002
2018-03-05 23:00:00,2018.0,3.0,5.0,23.0,5.98,10.81,8.22,48.0,1008.3,5.5,6.4,143.74178863200004
2018-03-06 00:00:00,2018.0,3.0,6.0,0.0,6.77,10.81,8.91,47.0,1008.6,5.6,6.4,199.69348697099997
2018-03-06 01:00:00,2018.0,3.0,6.0,1.0,5.94,10.0,8.54,45.0,1009.0,5.5,6.4,147.34643061600002
2018-03-06 03:00:00,2018.0,3.0,6.0,3.0,5.92,9.09,8.6,49.0,1009.4,5.2,6.4,147.38413056
2018-03-06 04:00:00,2018.0,3.0,6.0,4.0,5.95,13.79,8.92,73.0,1009.5,5.1,6.4,154.42145670000002
2018-03-06 05:00:00,2018.0,3.0,6.0,5.0,6.55,14.81,9.43,80.0,1009.8,5.0,6.4,197.83501117499998
2018-03-06 06:00:00,2018.0,3.0,6.0,6.0,5.89,14.81,8.68,85.0,1009.9,4.7,6.4,147.251312292
2018-03-06 10:00:00,2018.0,3.0,6.0,10.0,5.38,13.79,8.47,75.0,1011.5,3.6,6.3,119.88278425200001
2018-03-06 12:00:00,2018.0,3.0,6.0,12.0,4.64,14.81,8.34,77.0,1012.7,3.4,6.3,87.80330649599999
2018-03-06 13:00:00,2018.0,3.0,6.0,13.0,4.4,14.81,8.28,72.0,1013.4,3.9,6.3,78.3870912
2018-03-06 14:00:00,2018.0,3.0,6.0,14.0,4.72,10.0,8.44,72.0,1013.5,3.6,6.4,91.94652134399999
2018-03-06 15:00:00,2018.0,3.0,6.0,15.0,4.52,14.81,8.73,79.0,1013.6,3.8,6.4,87.21676468799997
2018-03-06 16:00:00,2018.0,3.0,6.0,16.0,4.45,16.0,8.97,67.0,1013.3,3.8,6.4,86.86029982500001
2018-03-06 18:00:00,2018.0,3.0,6.0,18.0,4.07,16.0,8.44,83.0,1013.0,4.1,6.5,68.36599268399999
2018-03-06 19:00:00,2018.0,3.0,6.0,19.0,4.1,14.81,8.3,77.0,1013.3,3.7,6.5,68.226747
2018-03-06 20:00:00,2018.0,3.0,6.0,20.0,4.1,17.39,8.45,91.0,1013.4,4.3,6.5,69.45976049999999
2018-03-06 22:00:00,2018.0,3.0,6.0,22.0,4.06,14.81,8.13,79.0,1014.7,4.1,6.4,65.53170565199999
2018-03-06 23:00:00,2018.0,3.0,6.0,23.0,4.13,14.81,8.23,70.0,1014.9,4.1,6.3,68.644982343
2018-03-07 01:00:00,2018.0,3.0,7.0,1.0,4.01,13.79,8.59,81.0,1014.8,4.1,6.3,67.54462085099999
2018-03-07 02:00:00,2018.0,3.0,7.0,2.0,3.99,14.81,8.62,87.0,1015.1,3.9,6.3,67.106087118
2018-03-07 03:00:00,2018.0,3.0,7.0,3.0,3.78,14.81,8.8,70.0,1015.8,3.7,6.4,61.48584288
2018-03-07 04:00:00,2018.0,3.0,7.0,4.0,3.55,14.81,8.96,80.0,1014.8,4.0,6.4,55.2170976
2018-03-07 05:00:00,2018.0,3.0,7.0,5.0,3.71,12.12,9.24,75.0,1014.8,3.9,6.4,62.191158875999996
2018-03-07 06:00:00,2018.0,3.0,7.0,6.0,4.0,13.79,9.69,77.0,1013.4,4.1,6.4,75.81456
2018-03-07 07:00:00,2018.0,3.0,7.0,7.0,3.55,14.81,9.23,82.0,1013.9,4.2,6.6,56.881005675
2018-03-07 08:00:00,2018.0,3.0,7.0,8.0,3.54,14.81,9.46,67.0,1014.0,4.6,6.6,57.97042970400001
2018-03-07 09:00:00,2018.0,3.0,7.0,9.0,3.67,12.12,8.65,74.0,1014.4,4.6,6.5,56.971426665
2018-03-07 10:00:00,2018.0,3.0,7.0,10.0,3.63,13.79,8.65,79.0,1013.3,4.6,6.4,55.736310465
2018-03-07 11:00:00,2018.0,3.0,7.0,11.0,3.39,14.81,8.14,86.0,1012.6,4.7,6.4,45.743844366000005
2018-03-07 12:00:00,2018.0,3.0,7.0,12.0,3.52,12.9,8.63,69.0,1012.3,5.1,6.3,52.28835532800001
2018-03-07 14:00:00,2018.0,3.0,7.0,14.0,3.73,14.81,8.92,68.0,1011.3,5.7,6.4,60.686400252000006
2018-03-07 15:00:00,2018.0,3.0,7.0,15.0,3.6,13.79,8.43,89.0,1010.3,5.7,6.4,53.424619199999995
2018-03-07 17:00:00,2018.0,3.0,7.0,17.0,3.76,14.81,8.07,62.0,1006.4,6.3,6.7,55.790221248
2018-03-07 19:00:00,2018.0,3.0,7.0,19.0,3.62,14.81,7.45,66.0,1002.2,7.4,7.0,47.739984420000006
2018-03-07 22:00:00,2018.0,3.0,7.0,22.0,4.62,13.79,7.36,76.0,994.4,8.2,7.1,76.819349376
2018-03-07 23:00:00,2018.0,3.0,7.0,23.0,4.52,11.43,7.19,85.0,993.1,8.6,7.2,71.83144766399998
2018-03-08 00:00:00,2018.0,3.0,8.0,0.0,4.44,8.33,7.08,97.0,990.7,9.1,7.1,68.25084883200002
2018-03-08 02:00:00,2018.0,3.0,8.0,2.0,4.54,7.69,7.5,95.0,990.7,9.5,7.0,75.593043
2018-03-08 03:00:00,2018.0,3.0,8.0,3.0,4.6,13.79,8.03,68.0,990.1,8.1,7.1,83.08833719999997
2018-03-08 04:00:00,2018.0,3.0,8.0,4.0,4.44,13.79,7.83,82.0,987.8,7.9,7.2,75.48081163200001
2018-03-08 05:00:00,2018.0,3.0,8.0,5.0,5.11,9.09,8.14,135.0,987.3,8.5,7.2,103.93816956600001
2018-03-08 06:00:00,2018.0,3.0,8.0,6.0,5.08,10.81,8.28,180.0,988.2,7.4,7.2,104.488049088
2018-03-08 10:00:00,2018.0,3.0,8.0,10.0,4.93,11.43,7.89,313.0,992.5,5.1,7.2,93.77340822899998
2018-03-08 13:00:00,2018.0,3.0,8.0,13.0,5.35,10.81,8.16,209.0,998.2,4.1,6.5,114.21064439999998
2018-03-08 20:00:00,2018.0,3.0,8.0,20.0,3.57,13.79,7.25,79.0,1003.0,5.0,6.5,45.183856725
2018-03-08 21:00:00,2018.0,3.0,8.0,21.0,3.57,7.69,7.15,250.0,1003.7,5.0,6.5,44.560631115
2018-03-08 23:00:00,2018.0,3.0,8.0,23.0,3.37,13.79,6.98,81.0,1004.5,5.2,6.4,38.763598218000006
2018-03-09 00:00:00,2018.0,3.0,9.0,0.0,3.1,12.9,7.1,92.0,1004.4,5.2,6.4,33.364959
2018-03-09 01:00:00,2018.0,3.0,9.0,1.0,2.91,10.81,7.16,127.0,1004.4,5.3,6.4,29.648850444000008
2018-03-09 02:00:00,2018.0,3.0,9.0,2.0,3.15,12.9,7.39,79.0,1003.9,5.2,6.4,35.857037475
2018-03-09 04:00:00,2018.0,3.0,9.0,4.0,2.79,12.9,6.93,78.0,1003.4,5.2,6.5,26.378524557
2018-03-09 08:00:00,2018.0,3.0,9.0,8.0,2.33,12.12,6.56,70.0,1003.4,4.4,6.4,17.415042576
2018-03-09 09:00:00,2018.0,3.0,9.0,9.0,2.39,12.9,6.64,93.0,1003.7,4.3,6.4,18.546960216
2018-03-09 10:00:00,2018.0,3.0,9.0,10.0,2.64,12.12,6.51,43.0,1003.6,4.3,6.4,22.186954944
2018-03-09 12:00:00,2018.0,3.0,9.0,12.0,2.95,7.14,6.46,256.0,1003.8,4.1,6.4,27.490675350000004
2018-03-09 13:00:00,2018.0,3.0,9.0,13.0,2.94,7.14,6.61,254.0,1004.0,3.1,6.4,27.938621844
2018-03-09 14:00:00,2018.0,3.0,9.0,14.0,3.12,7.69,6.49,247.0,1004.3,2.7,6.4,30.893189184000004
2018-03-09 15:00:00,2018.0,3.0,9.0,15.0,3.17,7.69,6.85,244.0,1005.0,2.3,6.5,33.660297885
2018-03-09 16:00:00,2018.0,3.0,9.0,16.0,3.21,12.9,6.97,69.0,1004.7,2.7,6.5,35.119773153
2018-03-09 17:00:00,2018.0,3.0,9.0,17.0,2.99,12.9,6.88,79.0,1003.9,3.1,6.5,30.077357232000004
2018-03-09 18:00:00,2018.0,3.0,9.0,18.0,2.8,7.14,6.36,243.0,1003.6,2.7,6.5,24.3827136
2018-03-09 19:00:00,2018.0,3.0,9.0,19.0,2.97,12.9,6.5,70.0,1003.6,3.0,6.5,28.037230650000005
2018-03-09 20:00:00,2018.0,3.0,9.0,20.0,3.3,7.69,6.63,246.0,1003.9,3.7,6.5,35.3061423
2018-03-09 21:00:00,2018.0,3.0,9.0,21.0,3.47,7.69,6.56,243.0,1004.6,3.8,6.4,38.625280656
2018-03-09 22:00:00,2018.0,3.0,9.0,22.0,3.4,7.14,6.6,254.0,1005.3,3.9,6.4,37.308744
2018-03-09 23:00:00,2018.0,3.0,9.0,23.0,3.52,9.09,6.67,231.0,1005.6,4.4,6.4,40.412900352
2018-03-10 00:00:00,2018.0,3.0,10.0,0.0,3.18,9.09,6.44,241.0,1006.3,4.9,6.4,31.845565584000003
2018-03-10 01:00:00,2018.0,3.0,10.0,1.0,3.38,8.33,6.7,242.0,1006.6,5.2,6.4,37.429761719999995
2018-03-10 02:00:00,2018.0,3.0,10.0,2.0,3.19,9.09,6.66,260.0,1006.7,5.4,6.4,33.140911914
2018-03-10 03:00:00,2018.0,3.0,10.0,3.0,3.33,9.09,6.84,235.0,1006.7,5.4,6.4,37.089709164
2018-03-10 04:00:00,2018.0,3.0,10.0,4.0,3.39,8.33,6.78,246.0,1006.7,5.1,6.4,38.10113818200001
2018-03-10 05:00:00,2018.0,3.0,10.0,5.0,3.57,9.09,6.81,226.0,1006.8,5.3,6.4,42.441664040999996
2018-03-10 06:00:00,2018.0,3.0,10.0,6.0,3.55,9.09,6.6,234.0,1006.8,5.1,6.4,40.6733085
2018-03-10 07:00:00,2018.0,3.0,10.0,7.0,3.6,9.09,6.75,236.0,1007.0,5.0,6.4,42.77772
2018-03-10 08:00:00,2018.0,3.0,10.0,8.0,3.29,9.09,6.51,240.0,1007.0,4.8,6.4,34.457331698999994
2018-03-10 09:00:00,2018.0,3.0,10.0,9.0,3.58,9.09,6.67,243.0,1007.4,4.6,6.4,41.802354732
2018-03-10 10:00:00,2018.0,3.0,10.0,10.0,3.31,10.0,6.37,222.0,1007.8,4.4,6.4,34.127484573000004
2018-03-10 11:00:00,2018.0,3.0,10.0,11.0,3.38,10.0,6.65,227.0,1008.4,4.2,6.4,37.15043513999999
2018-03-10 12:00:00,2018.0,3.0,10.0,12.0,3.11,9.09,6.23,233.0,1008.8,4.2,6.5,29.465762487
2018-03-10 13:00:00,2018.0,3.0,10.0,13.0,3.04,9.09,6.5,229.0,1009.1,4.2,6.4,29.3744256
2018-03-10 14:00:00,2018.0,3.0,10.0,14.0,3.31,9.09,6.58,239.0,1009.3,4.1,6.4,35.252566482000006
2018-03-10 15:00:00,2018.0,3.0,10.0,15.0,3.0,9.09,6.45,230.0,1009.2,4.1,6.4,28.38645
2018-03-10 16:00:00,2018.0,3.0,10.0,16.0,2.77,9.09,6.32,226.0,1008.7,3.9,6.4,23.712943992000003
2018-03-10 17:00:00,2018.0,3.0,10.0,17.0,2.93,8.33,6.21,237.0,1008.3,3.8,6.5,26.069679981
